File Name,DATALOG_1.csv
Date,2010-09-03
Time,¿ÀÈÄ 10:50:32
Begin Seconds,82191.2
End Seconds,82232.75
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
137,5.71875,1,-1.31868,1,-0.43956,1,0.29304,1,0.007566,1,-1.023932,1,0.052962,
138,5.765625,1,-1.17216,1,0,1,0.43956,1,0.020176,1,-1.031498,1,0.040352,
139,5.796875,1,-0.29304,1,-0.21978,1,-0.14652,1,-0.01261,1,-1.003756,1,0.040352,
140,5.84375,1,-0.43956,1,0.65934,1,0.95238,1,0.01261,1,-1.006278,1,0.035308,
141,5.890625,1,-0.87912,1,0.29304,1,0.29304,1,-0.010088,1,-1.006278,1,0.047918,
142,5.921875,1,-0.29304,1,0,1,0.3663,1,0.02522,1,-1.006278,1,0.027742,
143,5.96875,1,-0.87912,1,0,1,-0.80586,1,-0.002522,1,-1.031498,1,0.05044,
144,6.015625,1,-0.7326,1,-0.65934,1,-0.21978,1,-0.007566,1,-1.016366,1,0.047918,
145,6.046875,1,-0.51282,1,0.58608,1,-0.29304,1,-0.007566,1,-1.011322,1,0.030264,
146,6.09375,1,-0.51282,1,-0.58608,1,-0.29304,1,0.017654,1,-1.028976,1,0.052962,
147,6.125,1,-0.29304,1,-0.14652,1,0,1,0.020176,1,-1.018888,1,0.032786,
148,6.171875,1,-0.65934,1,-0.07326,1,0.7326,1,-0.002522,1,-1.02141,1,0.060528,
149,6.21875,1,-1.02564,1,-0.58608,1,0.65934,1,0.01261,1,-1.013844,1,0.035308,
150,6.25,1,-1.4652,1,-0.21978,1,-0.3663,1,0.035308,1,-1.018888,1,0.052962,
151,6.296875,1,-0.43956,1,0.07326,1,-0.07326,1,0.03783,1,-1.036542,1,0.047918,
152,6.34375,1,-0.14652,1,0,1,-0.21978,1,0.027742,1,-1.028976,1,0.047918,
153,6.375,1,-1.17216,1,-0.14652,1,-0.14652,1,0.027742,1,-1.023932,1,0.052962,
154,6.421875,1,0.21978,1,0.07326,1,0.14652,1,0.007566,1,-1.011322,1,0.032786,
155,6.46875,1,-0.3663,1,-0.65934,1,0.07326,1,0.02522,1,-1.023932,1,0.040352,
156,6.5,1,-0.58608,1,0.7326,1,0.14652,1,-0.015132,1,-1.028976,1,0.05044,
157,6.546875,1,-0.58608,1,0.65934,1,0.51282,1,-0.010088,1,-1.013844,1,0.047918,
158,6.59375,1,-0.21978,1,0.07326,1,-0.29304,1,-0.005044,1,-1.026454,1,0.058006,
