File Name,DATALOG_1.csv
Date,2010-08-13
Time,¿ÀÀü 1:22:43
Begin Seconds,4950.156
End Seconds,4963.14
 
Sample #,Time (sec),XgND,X Gryo,YgND,Y Gyro,ZgND,Z Gyro,XaND,X acc,YaND,Y acc,ZaND,Z acc,
109,4.687012,1,-0.80586,1,-0.07326,1,-0.14652,1,0.058006,1,-1.018888,1,0.08827,
110,4.719238,1,-0.29304,1,0,1,-0.21978,1,0.058006,1,-1.023932,1,0.103402,
111,4.765137,1,0,1,-2.63736,1,0.51282,1,0.045396,1,-1.006278,1,0.08827,
112,4.812012,1,0.29304,1,-2.78388,1,0.58608,1,0.060528,1,-1.036542,1,0.116012,
113,4.859375,1,-0.14652,1,-1.61172,1,0.7326,1,0.047918,1,-1.061762,1,0.131144,
114,4.890137,1,0,1,-3.44322,1,0.58608,1,0.058006,1,-1.05924,1,0.133666,
115,4.937012,1,-0.7326,1,-4.46886,1,0.51282,1,0.055484,1,-1.011322,1,0.068094,
116,4.984375,1,0.21978,1,-1.31868,1,-0.07326,1,0.06305,1,-1.006278,1,0.10088,
117,5.03125,1,-0.29304,1,-0.7326,1,1.02564,1,0.058006,1,-1.049152,1,0.118534,
118,5.062012,1,0,1,0.43956,1,-0.58608,1,0.05044,1,-1.011322,1,0.085748,
119,5.109375,1,0,1,3.36996,1,0.43956,1,0.05044,1,-1.051674,1,0.121056,
120,5.15625,1,0.29304,1,1.75824,1,-0.21978,1,0.052962,1,-1.023932,1,0.08827,
121,5.203125,1,-0.87912,1,1.39194,1,-1.17216,1,0.06305,1,-1.061762,1,0.133666,
122,5.234375,1,-0.65934,1,2.05128,1,0.14652,1,0.052962,1,-1.006278,1,0.08827,
123,5.28125,1,-0.43956,1,2.41758,1,0.21978,1,0.06305,1,-1.051674,1,0.13871,
124,5.328125,1,0.14652,1,-0.3663,1,-0.07326,1,0.05044,1,-1.016366,1,0.110968,
125,5.375,1,0,1,2.78388,1,0.21978,1,0.05044,1,-1.05924,1,0.13871,
126,5.422363,1,-0.87912,1,2.78388,1,0.29304,1,0.05044,1,-1.0088,1,9.331401E-02,
127,5.453125,1,-0.43956,1,3.51648,1,-0.7326,1,0.042874,1,-1.054196,1,0.133666,
128,5.5,1,0.07326,1,2.71062,1,0.14652,1,0.035308,1,-1.011322,1,9.835801E-02,
129,5.547363,1,-0.14652,1,1.53846,1,-0.3663,1,0.040352,1,-1.0088,1,0.10088,
130,5.594238,1,-0.29304,1,1.24542,1,0.51282,1,0.047918,1,-1.02141,1,0.116012,
131,5.625,1,0,1,2.27106,1,-0.29304,1,0.05044,1,-1.049152,1,0.136188,
132,5.672363,1,-0.51282,1,4.24908,1,0.07326,1,0.045396,1,-1.054196,1,0.136188,
133,5.719238,1,-0.21978,1,2.1978,1,0.43956,1,0.060528,1,-1.039064,1,0.141232,
134,5.765137,1,-0.29304,1,2.78388,1,0.3663,1,0.055484,1,-0.9987121,1,0.080704,
135,5.812012,1,0.21978,1,2.5641,1,-0.65934,1,0.05044,1,-1.011322,1,9.583601E-02,
136,5.844238,1,-0.58608,1,0.51282,1,-0.29304,1,7.061601E-02,1,-1.006278,1,0.10088,
137,5.890137,1,-0.51282,1,0.58608,1,0.43956,1,0.058006,1,-1.006278,1,9.583601E-02,
138,5.937012,1,-0.3663,1,0.58608,1,-0.3663,1,0.05044,1,-1.036542,1,0.131144,
139,5.984375,1,0.3663,1,0.3663,1,-0.07326,1,0.055484,1,-1.031498,1,0.116012,
140,6.03125,1,0.07326,1,2.5641,1,0.7326,1,0.058006,1,-1.04663,1,0.133666,
141,6.078125,1,-0.3663,1,1.8315,1,-0.29304,1,0.06305,1,-1.023932,1,9.583601E-02,
142,6.125,1,0.43956,1,-0.65934,1,0.21978,1,0.042874,1,-1.051674,1,0.1261,
143,6.172363,1,0.14652,1,-1.02564,1,0.29304,1,0.058006,1,-1.006278,1,0.10088,
144,6.219238,1,0.07326,1,-0.51282,1,0.65934,1,0.045396,1,-1.023932,1,0.11349,
145,6.265137,1,0.43956,1,-0.65934,1,0.87912,1,0.052962,1,-1.018888,1,0.103402,
